[header]
width=32
height=32
tilewidth=32
tileheight=32
orientation=orthogonal

[tilesets]
tileset=../../images/ProjectUtumno_full.png,32,32,0,0

[layer]
type=Tile Layer 1
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,0,
0,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,0,
0,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1104,1104,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,0,
0,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1045,1045,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,0,
0,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1045,979,984,1045,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,0,
0,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1045,981,978,1045,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,0,
0,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1045,981,983,1045,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,0,
0,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1104,1045,1045,979,983,1045,1045,1104,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,0,
0,1217,1217,1217,1217,1217,1104,1217,1217,1217,1217,1217,1045,981,1045,979,984,1045,981,1045,1217,1217,1217,1217,1217,1104,1217,1217,1217,1217,1217,0,
0,1217,1217,1217,1217,1045,1045,1045,1217,1217,1217,1217,1045,981,981,1045,1045,981,981,1045,1217,1217,1217,1217,1045,1045,1045,1217,1217,1217,1217,0,
0,1217,1217,1217,1045,1045,981,1045,1045,1217,1217,1217,1045,981,977,1045,1045,981,981,1045,1217,1217,1217,1045,1045,981,1045,1045,1217,1217,1217,0,
0,1217,1217,1217,1045,981,981,981,1045,1217,1217,1217,1045,981,1045,979,983,1045,981,1045,1217,1217,1217,1045,981,981,981,1045,1217,1217,1217,0,
