[header]
width=32
height=32
tilewidth=32
tileheight=32
orientation=orthogonal
background_color=0,0,0,255

[tilesets]
tileset=../../../walls1.png,32,32,0,0

[layer]
type=back
data=
28,56,14,14,42,28,14,14,14,42,28,42,28,56,42,56,42,28,28,42,56,14,56,42,56,14,28,14,56,28,56,28,
28,42,42,28,56,28,14,56,28,14,56,14,56,56,42,42,28,56,28,14,28,14,14,42,14,56,28,56,28,14,28,28,
56,28,42,42,14,42,42,14,28,14,14,56,42,42,28,14,42,42,28,42,28,42,56,28,42,28,28,56,28,42,42,56,
42,56,42,56,14,56,14,56,14,28,42,42,28,42,42,28,28,56,56,28,42,42,42,28,28,14,56,14,56,14,56,14,
28,42,56,42,28,56,14,14,56,56,14,28,42,56,14,28,56,28,14,28,28,56,42,42,56,14,42,28,14,28,42,42,
56,14,56,42,42,56,28,14,56,42,14,56,28,42,42,14,14,14,56,56,42,42,42,56,28,28,56,42,28,28,56,56,
42,42,14,28,28,56,28,56,42,56,14,14,28,14,56,14,42,14,28,42,14,14,42,14,42,56,42,28,14,56,56,14,
14,42,56,56,14,28,42,56,28,28,14,14,28,56,56,42,42,28,14,56,28,56,28,28,28,42,42,28,14,28,28,42,
28,56,14,56,56,14,28,14,28,56,56,14,42,28,14,28,14,14,28,14,14,28,28,28,14,14,56,28,56,28,56,14,
56,42,56,14,14,14,28,28,14,28,56,28,56,56,42,56,28,28,14,28,56,28,56,28,28,28,42,56,28,14,14,28,
28,28,14,56,14,42,14,28,42,42,56,56,28,42,14,14,56,42,42,28,56,42,14,56,14,14,42,56,14,28,14,28,
56,28,28,42,14,14,28,42,28,56,42,56,56,42,42,56,42,42,28,42,14,28,14,14,28,28,28,42,28,14,42,56,
56,14,56,14,56,42,14,56,28,28,28,56,56,42,14,56,14,42,56,14,28,42,14,14,28,56,42,14,14,56,56,28,
14,14,14,56,14,14,56,28,56,42,14,14,28,42,14,28,28,56,28,42,14,28,56,14,28,14,14,42,14,56,14,14,
28,28,56,14,42,14,14,42,28,56,56,42,28,28,56,28,56,28,42,42,14,28,42,56,28,42,42,14,56,42,42,28,
14,14,56,28,28,56,42,56,56,42,42,14,56,42,56,42,42,14,42,28,28,56,42,28,14,56,42,14,42,14,14,42,
14,14,42,14,14,42,28,42,28,28,14,28,42,42,14,56,42,56,28,14,42,28,14,42,56,14,28,14,28,56,42,42,
28,42,14,56,56,14,42,14,28,14,42,14,42,14,28,56,42,28,14,28,14,42,14,42,28,28,28,42,56,56,14,14,
28,14,28,56,42,28,56,42,14,56,56,14,42,14,56,28,14,28,28,28,42,42,56,14,14,14,28,42,56,42,42,56,
56,42,14,56,42,42,14,28,14,28,14,14,28,14,56,42,42,14,42,42,42,56,56,28,28,14,14,14,28,28,42,42,
56,56,14,28,42,28,42,42,28,56,28,56,28,42,42,42,14,28,56,56,56,56,28,28,42,28,14,42,56,56,56,14,
42,14,42,56,56,14,42,28,14,14,14,14,42,42,42,28,28,42,42,42,14,28,56,28,28,42,14,56,42,42,14,28,
56,28,28,14,14,56,56,42,56,14,56,28,42,42,56,14,42,14,28,14,42,42,56,56,42,28,42,42,28,14,28,42,
14,42,28,28,42,42,14,28,28,28,28,14,56,42,28,14,14,56,42,56,14,14,42,28,42,28,14,42,56,28,28,14,
42,56,14,28,14,28,56,42,14,56,42,28,28,14,63,63,63,63,14,14,28,28,56,42,14,14,56,42,56,56,14,42,
42,28,42,42,14,28,28,56,42,14,42,28,14,63,63,63,63,63,63,28,56,28,14,42,56,28,14,28,56,14,28,56,
42,14,14,56,56,28,14,42,42,28,56,14,63,63,28,63,63,56,63,63,28,56,42,28,14,56,42,56,14,28,28,56,
42,56,42,56,56,14,14,42,42,14,42,63,63,42,14,182,182,56,14,63,63,56,14,28,14,42,56,42,28,28,14,14,
56,14,56,42,56,42,56,42,56,14,63,63,14,28,28,182,182,14,28,14,63,63,14,14,42,28,42,42,56,28,56,14,
56,42,28,28,42,14,42,14,42,63,63,42,56,14,42,182,182,28,14,56,14,63,63,56,28,56,28,14,56,14,14,56,
42,14,56,56,28,56,42,14,42,14,42,28,42,14,28,56,56,56,28,14,56,28,14,56,42,42,42,42,42,56,56,42,
42,28,42,56,28,42,42,42,56,28,28,56,42,28,42,14,14,28,56,56,56,28,56,14,14,42,28,56,14,14,14,14

[layer]
type=front
data=
87,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,88,
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,
